Ardn_time[ms],ADC[0-1023],SiPM[mV],Deadtime[ms],"Temp[C],",Time,Latitude,Longitude,Altitude,Speed,Course,Velocity Down,Pressure,GPS Fix,time_since_on,bme680.temperature,bme680.pressure,bme680.altitude,bme680.relative_humidity,mag_x, mag_y, mag_z
4182938,195,33.17,130304,13.92,,,,,,,,,,,,,,,,,
4183107,271,46.93,130322,13.81,,,,,,,,,,,,,,,,,
4183189,135,24.92,130344,13.81,,,,,,,,,,,,,,,,,
4183502,307,54.48,130362,13.81,,,,,,,,,,,,,,,,,
4184330,287,50.23,130380,13.81,,,,,,,,,,,,,,,,,
4184362,143,25.74,130398,13.81,,,,,,,,,,,,,,,,,
4184806,159,27.66,130416,13.81,,,,,,,,,,,,,,,,,
4184969,60,17.43,130434,13.81,,,,,,,,,,,,,,,,,
4185276,316,56.81,130452,13.81,,,,,,,,,,,,,,,,,
4185625,167,28.76,130476,13.81,,,,,,,,,,,,,,,,,
4185822,286,49.78,130497,13.81,,,,,,,,,,,,,,,,,
4185999,224,38.29,130598,13.81,,,,,,,,,,,,,,,,,
4186155,359,69.86,130616,13.81,,,,,,,,,,,,,,,,,
4186414,163,28.2,130634,13.81,,,,,,,,,,,,,,,,,
4186577,455,117.03,130658,13.81,,,,,,,,,,,,,,,,,
4186772,385,80.11,130676,13.81,,,,,,,,,,,,,,,,,
4187804,246,42.3,130694,13.81,,,,,,,,,,,,,,,,,
4187902,199,33.86,130712,13.81,,,,,,,,,,,,,,,,,
4188920,248,42.69,130730,13.81,,,,,,,,,,,,,,,,,
4188982,271,46.93,130748,13.81,,,,,,,,,,,,,,,,,
4189140,222,37.96,130770,13.81,,,,,,,,,,,,,,,,,
4189255,433,104.37,130788,13.81,,,,,,,,,,,,,,,,,
4189443,647,246.69,130806,13.81,,,,,,,,,,,,,,,,,
4189481,176,30.09,130827,13.81,,,,,,,,,,,,,,,,,
4189663,284,49.41,130928,13.81,,,,,,,,,,,,,,,,,
4189807,231,39.55,130960,13.81,,,,,,,,,,,,,,,,,
4190159,209,35.61,130978,13.81,,,,,,,,,,,,,,,,,
4190194,243,41.74,130996,13.81,,,,,,,,,,,,,,,,,
4190361,199,33.86,131014,13.81,,,,,,,,,,,,,,,,,
4190757,462,120.87,131032,13.81,,,,,,,,,,,,,,,,,
4190925,419,97.2,131050,13.81,,,,,,,,,,,,,,,,,
4191016,216,36.85,131072,13.81,,,,,,,,,,,,,,,,,
4191080,159,27.66,131090,13.81,,,,,,,,,,,,,,,,,
4191117,329,59.91,131108,13.81,,,,,,,,,,,,,,,,,
4191188,108,22.63,131126,13.81,,,,,,,,,,,,,,,,,
4191318,143,25.74,131144,13.81,,,,,,,,,,,,,,,,,
4191531,433,104.37,131162,13.81,,,,,,,,,,,,,,,,,
4191807,209,35.61,131190,13.81,,,,,,,,,,,,,,,,,
4192573,176,30.09,131289,13.81,,,,,,,,,,,,,,,,,
4192828,88,20.96,131398,13.81,,,,,,,,,,,,,,,,,
4192876,167,28.76,131416,13.81,,,,,,,,,,,,,,,,,
4192933,337,62.3,131434,13.81,,,,,,,,,,,,,,,,,
4192996,440,109.25,131459,13.81,,,,,,,,,,,,,,,,,
4193323,207,35.26,131477,13.81,,,,,,,,,,,,,,,,,
4193526,263,45.37,131495,13.81,,,,,,,,,,,,,,,,,
4193639,263,45.37,131513,13.81,,,,,,,,,,,,,,,,,
4193873,248,42.69,131531,13.81,,,,,,,,,,,,,,,,,
4194045,207,35.26,131549,13.81,,,,,,,,,,,,,,,,,
4194506,240,41.21,131567,13.81,,,,,,,,,,,,,,,,,
4194674,259,44.69,131589,13.81,,,,,,,,,,,,,,,,,
4194821,174,29.79,131608,13.81,,,,,,,,,,,,,,,,,
4195490,307,54.48,131629,13.81,,,,,,,,,,,,,,,,,
4195693,248,42.69,131731,13.81,,,,,,,,,,,,,,,,,
4195717,527,155.96,131749,13.81,,,,,,,,,,,,,,,,,
4195849,275,47.73,131773,13.81,,,,,,,,,,,,,,,,,
4195937,369,73.42,131795,13.81,,,,,,,,,,,,,,,,,
4196751,415,95,131813,13.81,,,,,,,,,,,,,,,,,
4196779,199,33.86,131831,13.81,,,,,,,,,,,,,,,,,
4196827,368,72.93,131849,13.81,,,,,,,,,,,,,,,,,
4196928,152,26.78,131867,13.81,,,,,,,,,,,,,,,,,
4197410,263,45.37,131890,13.81,,,,,,,,,,,,,,,,,
4197542,199,33.86,131908,13.81,,,,,,,,,,,,,,,,,
4197862,176,30.09,131925,13.81,,,,,,,,,,,,,,,,,
4197943,216,36.85,131943,13.81,,,,,,,,,,,,,,,,,
4198089,323,58.48,131960,13.81,,,,,,,,,,,,,,,,,
4198184,199,33.86,131981,13.81,,,,,,,,,,,,,,,,,
4198409,387,81.05,132090,13.81,,,,,,,,,,,,,,,,,
4198565,323,58.48,132108,13.81,,,,,,,,,,,,,,,,,
4198657,529,156.43,132126,13.81,,,,,,,,,,,,,,,,,
4198815,216,36.85,132144,13.81,,,,,,,,,,,,,,,,,
4198891,152,26.78,132162,13.81,,,,,,,,,,,,,,,,,
4199010,240,41.21,132187,13.81,,,,,,,,,,,,,,,,,
4199263,207,35.26,132205,13.81,,,,,,,,,,,,,,,,,
4199519,423,97.36,132223,13.81,,,,,,,,,,,,,,,,,
4200159,152,26.78,132241,13.81,,,,,,,,,,,,,,,,,
4200189,179,30.55,132259,13.81,,,,,,,,,,,,,,,,,
4200932,243,41.74,132277,13.81,,,,,,,,,,,,,,,,,
4201074,193,32.84,132295,13.81,,,,,,,,,,,,,,,,,
4201245,62,17.75,132317,13.81,,,,,,,,,,,,,,,,,
4201282,51,15.86,132338,13.81,,,,,,,,,,,,,,,,,
4201384,601,200.55,132439,13.81,,,,,,,,,,,,,,,,,
4201809,487,132.65,132457,13.81,,,,,,,,,,,,,,,,,
4201861,323,58.48,132475,13.81,,,,,,,,,,,,,,,,,
4202331,224,38.29,132499,13.81,,,,,,,,,,,,,,,,,
4202358,419,97.2,132517,13.81,,,,,,,,,,,,,,,,,
4202758,184,31.36,132539,13.81,,,,,,,,,,,,,,,,,
4203214,371,73.82,132557,13.81,,,,,,,,,,,,,,,,,
4203604,289,50.47,132575,13.81,,,,,,,,,,,,,,,,,
4203664,280,48.67,132593,13.81,,,,,,,,,,,,,,,,,
4204091,192,32.67,132617,13.81,,,,,,,,,,,,,,,,,
4204276,174,29.79,132635,13.81,,,,,,,,,,,,,,,,,
4205041,440,109.25,132653,13.81,,,,,,,,,,,,,,,,,
4205278,401,87.91,132674,13.81,,,,,,,,,,,,,,,,,
4205403,224,38.29,132776,13.81,,,,,,,,,,,,,,,,,
4205487,71,19.06,132800,13.81,,,,,,,,,,,,,,,,,
4205564,372,74.27,132818,13.81,,,,,,,,,,,,,,,,,
4205910,192,32.67,132836,13.81,,,,,,,,,,,,,,,,,
4206209,620,217.12,132854,13.81,,,,,,,,,,,,,,,,,
4206242,220,37.58,132872,13.81,,,,,,,,,,,,,,,,,
4206377,403,88.99,132890,13.81,,,,,,,,,,,,,,,,,
4206660,199,33.86,132912,13.81,,,,,,,,,,,,,,,,,
4206721,248,42.69,132930,13.81,,,,,,,,,,,,,,,,,
4207086,384,80.08,133036,13.81,,,,,,,,,,,,,,,,,
4207328,199,33.86,133054,13.81,,,,,,,,,,,,,,,,,
4207371,184,31.36,133072,13.81,,,,,,,,,,,,,,,,,
4207675,172,29.49,133090,13.81,,,,,,,,,,,,,,,,,
4207829,76,19.69,133120,13.81,,,,,,,,,,,,,,,,,
4208047,294,51.51,133220,13.81,,,,,,,,,,,,,,,,,
4208342,207,35.26,133238,13.81,,,,,,,,,,,,,,,,,
4208403,422,97.97,133256,13.81,,,,,,,,,,,,,,,,,
4208868,83,20.46,133274,13.81,,,,,,,,,,,,,,,,,
4209018,78,19.92,133299,13.81,,,,,,,,,,,,,,,,,
4209150,847,662.39,133317,13.81,,,,,,,,,,,,,,,,,
4209218,207,35.26,133335,13.81,,,,,,,,,,,,,,,,,
4209326,243,41.74,133353,13.81,,,,,,,,,,,,,,,,,
4209490,270,46.71,133375,13.81,,,,,,,,,,,,,,,,,
4209838,220,37.58,133393,13.81,,,,,,,,,,,,,,,,,
4210046,254,43.77,133418,13.81,,,,,,,,,,,,,,,,,
4210711,319,57.64,133436,13.81,,,,,,,,,,,,,,,,,
4210839,214,36.49,133454,13.81,,,,,,,,,,,,,,,,,
4210872,265,45.75,133486,13.81,,,,,,,,,,,,,,,,,
4211561,224,38.29,133595,13.81,,,,,,,,,,,,,,,,,
4211759,284,49.41,133613,13.81,,,,,,,,,,,,,,,,,
4212648,280,48.67,133631,13.81,,,,,,,,,,,,,,,,,
4212934,297,52.13,133649,13.81,,,,,,,,,,,,,,,,,
4212960,108,22.63,133667,13.81,,,,,,,,,,,,,,,,,
4213029,248,42.69,133685,13.81,,,,,,,,,,,,,,,,,
4213198,243,41.74,133703,13.81,,,,,,,,,,,,,,,,,
4213492,287,50.23,133725,13.81,,,,,,,,,,,,,,,,,
4213611,169,29.05,133743,13.81,,,,,,,,,,,,,,,,,
4213640,206,35.07,133761,13.81,,,,,,,,,,,,,,,,,
4213799,103,22.23,133779,13.81,,,,,,,,,,,,,,,,,
4214091,161,27.93,133797,13.81,,,,,,,,,,,,,,,,,
4214117,371,73.82,133815,13.81,,,,,,,,,,,,,,,,,
4214765,480,130.21,133845,13.81,,,,,,,,,,,,,,,,,
4214916,271,46.93,133944,13.81,,,,,,,,,,,,,,,,,
4215041,163,28.2,133962,13.81,,,,,,,,,,,,,,,,,
4215176,134,24.82,133980,13.81,,,,,,,,,,,,,,,,,
4215485,60,17.43,133998,13.81,,,,,,,,,,,,,,,,,
4215817,158,27.53,134023,13.81,,,,,,,,,,,,,,,,,
4217108,211,35.96,134041,13.81,,,,,,,,,,,,,,,,,
4217313,147,26.19,134059,13.81,,,,,,,,,,,,,,,,,
4218322,216,36.85,134077,13.81,,,,,,,,,,,,,,,,,
4218491,243,41.74,134095,13.81,,,,,,,,,,,,,,,,,
4218536,271,46.93,134113,13.81,,,,,,,,,,,,,,,,,
4218773,206,35.07,134142,13.81,,,,,,,,,,,,,,,,,
4218881,384,80.08,134160,13.81,,,,,,,,,,,,,,,,,
4219042,206,35.07,134178,13.81,,,,,,,,,,,,,,,,,
4219326,307,54.48,134199,13.81,,,,,,,,,,,,,,,,,
4219601,216,36.85,134300,13.81,,,,,,,,,,,,,,,,,
4219632,148,26.3,134325,13.59,,,,,,,,,,,,,,,,,
4219870,224,38.29,134343,13.81,,,,,,,,,,,,,,,,,
4220003,225,38.48,134361,13.81,,,,,,,,,,,,,,,,,
4220208,294,51.51,134379,13.81,,,,,,,,,,,,,,,,,
4220977,209,35.61,134397,13.81,,,,,,,,,,,,,,,,,
4221098,668,291.28,134415,13.81,,,,,,,,,,,,,,,,,
4221324,174,29.79,134433,13.81,,,,,,,,,,,,,,,,,
4221515,179,30.55,134455,13.81,,,,,,,,,,,,,,,,,
4221692,184,31.36,134473,13.81,,,,,,,,,,,,,,,,,
4221766,304,53.73,134491,13.81,,,,,,,,,,,,,,,,,
4221829,227,38.83,134509,13.81,,,,,,,,,,,,,,,,,
4222097,159,27.66,134527,13.81,,,,,,,,,,,,,,,,,
4222471,79,20.03,134548,13.81,,,,,,,,,,,,,,,,,
4222890,240,41.21,134746,13.81,,,,,,,,,,,,,,,,,
4223030,268,46.26,134764,13.81,,,,,,,,,,,,,,,,,
4223410,248,42.69,134782,13.81,,,,,,,,,,,,,,,,,
4223487,433,104.37,134800,13.81,,,,,,,,,,,,,,,,,
4223681,56,16.76,134818,13.81,,,,,,,,,,,,,,,,,
4223861,147,26.19,134842,13.81,,,,,,,,,,,,,,,,,
4224031,177,30.25,134860,13.81,,,,,,,,,,,,,,,,,
4224077,60,17.43,134878,13.81,,,,,,,,,,,,,,,,,
4224270,105,22.39,134896,13.81,,,,,,,,,,,,,,,,,
4224356,207,35.26,134914,13.81,,,,,,,,,,,,,,,,,
4224385,376,76.43,134932,13.81,,,,,,,,,,,,,,,,,
4224663,684,283.21,134954,13.81,,,,,,,,,,,,,,,,,
4224742,220,37.58,134976,13.81,,,,,,,,,,,,,,,,,
4224822,348,65.64,134993,13.81,,,,,,,,,,,,,,,,,
4225312,425,99.48,135095,13.81,,,,,,,,,,,,,,,,,
4225349,305,53.88,135113,13.81,,,,,,,,,,,,,,,,,
4225382,352,66.89,135138,13.81,,,,,,,,,,,,,,,,,
4225463,120,23.58,135156,13.81,,,,,,,,,,,,,,,,,
4225925,199,33.86,135174,13.81,,,,,,,,,,,,,,,,,
4226060,476,129.76,135192,13.81,,,,,,,,,,,,,,,,,
4226094,428,101.58,135210,13.81,,,,,,,,,,,,,,,,,
4226513,184,31.36,135228,13.81,,,,,,,,,,,,,,,,,
4226661,263,45.37,135246,13.59,,,,,,,,,,,,,,,,,
4226908,440,109.25,135268,13.81,,,,,,,,,,,,,,,,,
4227069,81,20.25,135286,13.59,,,,,,,,,,,,,,,,,
4227109,163,28.2,135304,13.81,,,,,,,,,,,,,,,,,
4227610,158,27.53,135325,13.59,,,,,,,,,,,,,,,,,
4228158,396,85.28,135427,13.81,,,,,,,,,,,,,,,,,
4228587,307,54.48,135452,13.81,,,,,,,,,,,,,,,,,
4229169,167,28.76,135470,13.81,,,,,,,,,,,,,,,,,
4229218,399,87.3,135488,13.49,,,,,,,,,,,,,,,,,
4229330,304,53.73,135506,13.81,,,,,,,,,,,,,,,,,
4229419,192,32.67,135524,13.81,,,,,,,,,,,,,,,,,
4229466,199,33.86,135542,13.81,,,,,,,,,,,,,,,,,
4230166,222,37.96,135567,13.59,,,,,,,,,,,,,,,,,
4230269,227,38.83,135585,13.81,,,,,,,,,,,,,,,,,
4230313,352,66.89,135603,13.81,,,,,,,,,,,,,,,,,
4230563,238,40.82,135621,13.81,,,,,,,,,,,,,,,,,
4230865,444,109.09,135639,13.81,,,,,,,,,,,,,,,,,
4231061,184,31.36,135657,13.59,,,,,,,,,,,,,,,,,
4231110,332,61.17,135685,13.81,,,,,,,,,,,,,,,,,
4231324,419,97.2,135784,13.81,,,,,,,,,,,,,,,,,
4231761,240,41.21,135807,13.81,,,,,,,,,,,,,,,,,
4231786,236,40.44,135825,13.81,,,,,,,,,,,,,,,,,
4231968,403,88.99,135843,13.81,,,,,,,,,,,,,,,,,
4232526,302,53.3,135868,13.81,,,,,,,,,,,,,,,,,
4232860,255,43.96,135886,13.81,,,,,,,,,,,,,,,,,
4232977,65,18.22,135904,13.81,,,,,,,,,,,,,,,,,
4233173,198,33.69,135922,13.59,,,,,,,,,,,,,,,,,
4233422,494,141.37,135940,13.81,,,,,,,,,,,,,,,,,
4233931,152,26.78,135958,13.59,,,,,,,,,,,,,,,,,
4234298,193,32.84,135976,13.38,,,,,,,,,,,,,,,,,
4234371,220,37.58,135997,13.81,,,,,,,,,,,,,,,,,
4234622,184,31.36,136015,13.38,,,,,,,,,,,,,,,,,
4234697,71,19.06,136036,13.59,,,,,,,,,,,,,,,,,
4235019,238,40.82,136137,13.81,,,,,,,,,,,,,,,,,
4235114,184,31.36,136155,13.59,,,,,,,,,,,,,,,,,
4235643,51,15.86,136179,13.81,,,,,,,,,,,,,,,,,
4236032,159,27.66,136197,13.81,,,,,,,,,,,,,,,,,
4236226,307,54.48,136215,13.59,,,,,,,,,,,,,,,,,
4236644,231,39.55,136233,13.81,,,,,,,,,,,,,,,,,
4236668,755,529.8,136251,13.27,,,,,,,,,,,,,,,,,
4236688,280,48.67,136269,13.81,,,,,,,,,,,,,,,,,
4237044,316,56.81,136384,13.49,,,,,,,,,,,,,,,,,
4237125,231,39.55,136402,13.81,,,,,,,,,,,,,,,,,
4237184,487,132.65,136420,13.59,,,,,,,,,,,,,,,,,
4237395,280,48.67,136438,13.81,,,,,,,,,,,,,,,,,
4237617,339,62.98,136456,13.81,,,,,,,,,,,,,,,,,
4237650,216,36.85,136479,13.81,,,,,,,,,,,,,,,,,
4237785,255,43.96,136588,13.81,,,,,,,,,,,,,,,,,
4238016,398,85.63,136606,13.59,,,,,,,,,,,,,,,,,
4238046,286,49.78,136624,13.59,,,,,,,,,,,,,,,,,
4238296,248,42.69,136646,13.49,,,,,,,,,,,,,,,,,
4238631,112,22.94,136664,13.27,,,,,,,,,,,,,,,,,
4238674,310,55.16,136688,13.81,,,,,,,,,,,,,,,,,
4238931,414,93.93,136706,13.81,,,,,,,,,,,,,,,,,
4239303,92,21.32,136724,13.59,,,,,,,,,,,,,,,,,
4239487,252,43.42,136742,13.59,,,,,,,,,,,,,,,,,
4239528,99,21.91,136760,13.59,,,,,,,,,,,,,,,,,
4239838,103,22.23,136778,13.38,,,,,,,,,,,,,,,,,
4239955,204,34.73,136800,13.27,,,,,,,,,,,,,,,,,
4240602,88,20.96,136818,13.81,,,,,,,,,,,,,,,,,
4240694,175,29.94,136839,13.81,,,,,,,,,,,,,,,,,
4240906,199,33.86,136940,13.81,,,,,,,,,,,,,,,,,
4241217,238,40.82,136958,13.49,,,,,,,,,,,,,,,,,
4241535,131,24.54,136983,13.81,,,,,,,,,,,,,,,,,
4241768,271,46.93,137001,13.49,,,,,,,,,,,,,,,,,
4241804,96,21.67,137019,13.81,,,,,,,,,,,,,,,,,
4241994,312,55.68,137037,13.27,,,,,,,,,,,,,,,,,
4242125,150,26.54,137055,13.81,,,,,,,,,,,,,,,,,
4242261,664,270.86,137073,13.16,,,,,,,,,,,,,,,,,
4242337,435,104.92,137091,13.59,,,,,,,,,,,,,,,,,
4242901,462,120.87,137113,13.81,,,,,,,,,,,,,,,,,
4242973,300,52.79,137131,13.81,,,,,,,,,,,,,,,,,
4243443,185,31.51,137149,13.49,,,,,,,,,,,,,,,,,
4243609,179,30.55,137172,13.59,,,,,,,,,,,,,,,,,
4243791,120,23.58,137274,13.49,,,,,,,,,,,,,,,,,
4244133,268,46.26,137298,13.81,,,,,,,,,,,,,,,,,
4244296,167,28.76,137316,13.59,,,,,,,,,,,,,,,,,
4244612,216,36.85,137334,13.59,,,,,,,,,,,,,,,,,
4245010,295,51.75,137352,13.27,,,,,,,,,,,,,,,,,
4245077,184,31.36,137370,13.27,,,,,,,,,,,,,,,,,
4245105,332,61.17,137392,13.81,,,,,,,,,,,,,,,,,
4245133,390,82.7,137416,13.27,,,,,,,,,,,,,,,,,
4245704,248,42.69,137434,13.27,,,,,,,,,,,,,,,,,
4245862,192,32.67,137452,13.38,,,,,,,,,,,,,,,,,
4246016,268,46.26,137470,13.49,,,,,,,,,,,,,,,,,
4246053,248,42.69,137488,13.27,,,,,,,,,,,,,,,,,
4246154,302,53.3,137506,13.81,,,,,,,,,,,,,,,,,
4246360,327,59.28,137534,13.16,,,,,,,,,,,,,,,,,
4246590,214,36.49,137633,13.49,,,,,,,,,,,,,,,,,
4246824,177,30.25,137651,13.27,,,,,,,,,,,,,,,,,
4246909,425,99.48,137669,13.59,,,,,,,,,,,,,,,,,
4247248,252,43.42,137687,13.59,,,,,,,,,,,,,,,,,
4247350,60,17.43,137712,13.59,,,,,,,,,,,,,,,,,
4247513,304,53.73,137730,13.49,,,,,,,,,,,,,,,,,
4247855,463,119.23,137748,13.16,,,,,,,,,,,,,,,,,
4248483,259,44.69,137766,13.81,,,,,,,,,,,,,,,,,
4248795,600,203.87,137784,13.49,,,,,,,,,,,,,,,,,
4248849,214,36.49,137802,13.81,,,,,,,,,,,,,,,,,
4249268,184,31.36,137820,13.16,,,,,,,,,,,,,,,,,
4249713,216,36.85,137842,13.59,,,,,,,,,,,,,,,,,
4249918,188,32.01,137860,13.49,,,,,,,,,,,,,,,,,
4250152,512,144.44,137881,13.81,,,,,,,,,,,,,,,,,
4250688,67,18.51,137982,13.59,,,,,,,,,,,,,,,,,
4251349,415,95,138000,13.81,,,,,,,,,,,,,,,,,
4251472,225,38.48,138113,13.16,,,,,,,,,,,,,,,,,
4251665,371,73.82,138131,13.27,,,,,,,,,,,,,,,,,
4252025,700,294.28,138149,13.16,,,,,,,,,,,,,,,,,
4252047,70,18.93,138167,13.27,,,,,,,,,,,,,,,,,
4252233,159,27.66,138185,13.16,,,,,,,,,,,,,,,,,
4252379,195,33.17,138203,13.27,,,,,,,,,,,,,,,,,
4252622,199,33.86,138234,13.49,,,,,,,,,,,,,,,,,
4252675,79,20.03,138252,13.27,,,,,,,,,,,,,,,,,
4252898,263,45.37,138270,13.16,,,,,,,,,,,,,,,,,
4253173,300,52.79,138288,13.27,,,,,,,,,,,,,,,,,
4253204,291,50.97,138306,13.59,,,,,,,,,,,,,,,,,
4253269,204,34.73,138334,13.16,,,,,,,,,,,,,,,,,
4253421,344,64.67,138433,13.38,,,,,,,,,,,,,,,,,
4253440,243,41.74,138451,13.81,,,,,,,,,,,,,,,,,
4253466,638,261.42,138469,13.81,,,,,,,,,,,,,,,,,
4253690,307,54.48,138490,13.49,,,,,,,,,,,,,,,,,
4253813,271,46.93,138508,13.49,,,,,,,,,,,,,,,,,
4254273,240,41.21,138532,13.27,,,,,,,,,,,,,,,,,
4254308,415,95,138550,13.38,,,,,,,,,,,,,,,,,
4254583,263,45.37,138568,13.16,,,,,,,,,,,,,,,,,
4254610,615,227.36,138586,13.27,,,,,,,,,,,,,,,,,
4254917,243,41.74,138604,13.38,,,,,,,,,,,,,,,,,
4255453,172,29.49,138622,13.49,,,,,,,,,,,,,,,,,
4255626,224,38.29,138644,13.59,,,,,,,,,,,,,,,,,
4255997,167,28.76,138662,13.27,,,,,,,,,,,,,,,,,
4256135,316,56.81,138683,13.38,,,,,,,,,,,,,,,,,
4257021,127,24.18,138785,13.81,,,,,,,,,,,,,,,,,
4257224,176,30.09,138803,13.59,,,,,,,,,,,,,,,,,
4257304,156,27.28,138828,13.27,,,,,,,,,,,,,,,,,
4257407,430,101.41,138846,12.95,,,,,,,,,,,,,,,,,
4257465,240,41.21,138864,13.16,,,,,,,,,,,,,,,,,
4257701,56,16.76,138882,13.27,,,,,,,,,,,,,,,,,
4257864,108,22.63,138900,13.49,,,,,,,,,,,,,,,,,
4257994,487,132.65,138918,13.16,,,,,,,,,,,,,,,,,
4258091,440,109.25,138936,13.27,,,,,,,,,,,,,,,,,
4258531,391,82.35,138960,13.81,,,,,,,,,,,,,,,,,
4258677,134,24.82,138982,13.38,,,,,,,,,,,,,,,,,
4258780,369,73.42,139000,13.06,,,,,,,,,,,,,,,,,
4259229,278,48.3,139018,13.59,,,,,,,,,,,,,,,,,
4259365,419,97.2,139041,13.49,,,,,,,,,,,,,,,,,
4259713,83,20.46,139150,13.27,,,,,,,,,,,,,,,,,
4259742,270,46.71,139168,13.81,,,,,,,,,,,,,,,,,
4260352,199,33.86,139186,13.16,,,,,,,,,,,,,,,,,
4261286,243,41.74,139204,13.16,,,,,,,,,,,,,,,,,
4261317,432,101.61,139222,13.38,,,,,,,,,,,,,,,,,
4261838,344,64.67,139240,13.59,,,,,,,,,,,,,,,,,
4262066,243,41.74,139261,13.16,,,,,,,,,,,,,,,,,
4262254,159,27.66,139279,13.16,,,,,,,,,,,,,,,,,
4262297,236,40.44,139297,13.16,,,,,,,,,,,,,,,,,
4262362,206,35.07,139315,13.16,,,,,,,,,,,,,,,,,
4262704,135,24.92,139333,13.16,,,,,,,,,,,,,,,,,
4262747,627,249.17,139351,13.27,,,,,,,,,,,,,,,,,
4262794,216,36.85,139378,13.49,,,,,,,,,,,,,,,,,
4263390,415,95,139477,13.16,,,,,,,,,,,,,,,,,
4263540,422,97.97,139495,13.49,,,,,,,,,,,,,,,,,
4263599,304,53.73,139513,13.49,,,,,,,,,,,,,,,,,
4264121,304,53.73,139531,13.06,,,,,,,,,,,,,,,,,
4264456,225,38.48,139556,12.84,,,,,,,,,,,,,,,,,
4264724,81,20.25,139574,13.16,,,,,,,,,,,,,,,,,
4264902,108,22.63,139592,13.16,,,,,,,,,,,,,,,,,
4265067,312,55.68,139610,13.16,,,,,,,,,,,,,,,,,
4265615,195,33.17,139628,13.16,,,,,,,,,,,,,,,,,
4265670,248,42.69,139646,13.16,,,,,,,,,,,,,,,,,
4265957,615,227.36,139759,12.84,,,,,,,,,,,,,,,,,
4266042,440,109.25,139777,12.84,,,,,,,,,,,,,,,,,
4266138,216,36.85,139795,13.38,,,,,,,,,,,,,,,,,
4266198,240,41.21,139822,13.16,,,,,,,,,,,,,,,,,
4266320,220,37.58,139924,12.95,,,,,,,,,,,,,,,,,
4266516,174,29.79,139948,13.16,,,,,,,,,,,,,,,,,
4266679,440,109.25,139966,12.95,,,,,,,,,,,,,,,,,
4266710,163,28.2,139984,13.16,,,,,,,,,,,,,,,,,
4266899,159,27.66,140002,13.16,,,,,,,,,,,,,,,,,
4267023,255,43.96,140020,13.16,,,,,,,,,,,,,,,,,
4267111,359,69.86,140038,13.16,,,,,,,,,,,,,,,,,
4267222,241,41.39,140060,13.27,,,,,,,,,,,,,,,,,
4268043,871,942.15,140078,12.84,,,,,,,,,,,,,,,,,
4268120,271,46.93,140096,13.49,,,,,,,,,,,,,,,,,
4268157,150,26.54,140114,12.95,,,,,,,,,,,,,,,,,
4268625,280,48.67,140132,13.16,,,,,,,,,,,,,,,,,
4268768,199,33.86,140150,13.16,,,,,,,,,,,,,,,,,
4268850,480,130.21,140178,12.84,,,,,,,,,,,,,,,,,
4269162,83,20.46,140277,13.06,,,,,,,,,,,,,,,,,
4269710,185,31.51,140295,13.16,,,,,,,,,,,,,,,,,
4269895,92,21.32,140313,13.16,,,,,,,,,,,,,,,,,
4270026,192,32.67,140331,13.06,,,,,,,,,,,,,,,,,
4270938,88,20.96,140349,13.16,,,,,,,,,,,,,,,,,
4271154,463,119.23,140373,13.27,,,,,,,,,,,,,,,,,
4271208,161,27.93,140391,13.16,,,,,,,,,,,,,,,,,
4271684,483,132.6,140409,12.84,,,,,,,,,,,,,,,,,
4272027,163,28.2,140427,12.95,,,,,,,,,,,,,,,,,
4272475,583,201.26,140445,12.84,,,,,,,,,,,,,,,,,
4272609,255,43.96,140463,12.95,,,,,,,,,,,,,,,,,
4272736,601,200.55,140485,12.84,,,,,,,,,,,,,,,,,
4272802,369,73.42,140503,12.84,,,,,,,,,,,,,,,,,
4272847,167,28.76,140527,13.16,,,,,,,,,,,,,,,,,
4272994,63,17.91,140636,13.16,,,,,,,,,,,,,,,,,
4273316,88,20.96,140654,13.16,,,,,,,,,,,,,,,,,
4273462,604,210.97,140678,12.84,,,,,,,,,,,,,,,,,
4273759,280,48.67,140696,13.16,,,,,,,,,,,,,,,,,
4273843,391,82.35,140714,12.95,,,,,,,,,,,,,,,,,
4274509,263,45.37,140732,13.16,,,,,,,,,,,,,,,,,
4274694,143,25.74,140750,13.16,,,,,,,,,,,,,,,,,
4274909,159,27.66,140768,12.84,,,,,,,,,,,,,,,,,
4274976,647,246.69,140790,12.84,,,,,,,,,,,,,,,,,
4275105,177,30.25,140808,13.59,,,,,,,,,,,,,,,,,
4275264,79,20.03,140826,13.16,,,,,,,,,,,,,,,,,
4275319,207,35.26,140844,13.16,,,,,,,,,,,,,,,,,
4275412,224,38.29,140862,13.27,,,,,,,,,,,,,,,,,
4275475,377,76.28,140883,12.95,,,,,,,,,,,,,,,,,
4275820,96,21.67,140993,13.16,,,,,,,,,,,,,,,,,
4275954,176,30.09,141011,13.49,,,,,,,,,,,,,,,,,
4276350,216,36.85,141029,12.84,,,,,,,,,,,,,,,,,
4276436,313,56.02,141047,12.95,,,,,,,,,,,,,,,,,
4276563,249,42.85,141065,13.16,,,,,,,,,,,,,,,,,
4276619,327,59.28,141083,12.95,,,,,,,,,,,,,,,,,
4276800,376,76.43,141105,12.95,,,,,,,,,,,,,,,,,
4277300,480,130.21,141123,12.95,,,,,,,,,,,,,,,,,
4277482,430,101.41,141141,12.84,,,,,,,,,,,,,,,,,
